,title,token,pos,entity,predicted_entity
3624,Hadits Tirmidzi Nomor 3,wa,PROPN,I-PER,I-PER
3625,Hadits Tirmidzi Nomor 3,Sallam,PROPN,I-PER,B-PER
3626,Hadits Tirmidzi Nomor 3,beliau,PRON,O,O
3627,Hadits Tirmidzi Nomor 3,bersabda,VERB,O,O
3628,Hadits Tirmidzi Nomor 3,Kunci,NOUN,O,O
3629,Hadits Tirmidzi Nomor 3,shalat,NOUN,O,O
3630,Hadits Tirmidzi Nomor 3,adalah,VERB,O,O
3631,Hadits Tirmidzi Nomor 3,bersuci,NOUN,O,O
3632,Hadits Tirmidzi Nomor 3,keharamannya,NUM,O,O
3633,Hadits Tirmidzi Nomor 3,adalah,VERB,O,O
3634,Hadits Tirmidzi Nomor 3,takbir,NOUN,O,O
3635,Hadits Tirmidzi Nomor 3,dan,CONJ,O,O
3636,Hadits Tirmidzi Nomor 3,penghalalannya,NOUN,O,O
3637,Hadits Tirmidzi Nomor 3,adalah,VERB,O,O
3638,Hadits Tirmidzi Nomor 3,salam,NOUN,O,O
3639,Hadits Tirmidzi Nomor 3,Abu,PROPN,B-PER,B-PER
3640,Hadits Tirmidzi Nomor 3,Isa,PROPN,I-PER,I-PER
3641,Hadits Tirmidzi Nomor 3,berkata,VERB,O,O
3642,Hadits Tirmidzi Nomor 3,Hadits,PROPN,O,O
3643,Hadits Tirmidzi Nomor 3,ini,DET,O,O
3644,Hadits Tirmidzi Nomor 3,adalah,VERB,O,O
3645,Hadits Tirmidzi Nomor 3,yang,PRON,O,O
3646,Hadits Tirmidzi Nomor 3,paling,ADV,O,O
3647,Hadits Tirmidzi Nomor 3,shahih,ADJ,O,O
3648,Hadits Tirmidzi Nomor 3,dan,CONJ,O,O
3649,Hadits Tirmidzi Nomor 3,paling,ADV,O,O
3650,Hadits Tirmidzi Nomor 3,baik,ADJ,O,O
3651,Hadits Tirmidzi Nomor 3,dalam,ADP,O,O
3652,Hadits Tirmidzi Nomor 3,bab,NOUN,O,O
3653,Hadits Tirmidzi Nomor 3,ini,DET,O,O
3654,Hadits Tirmidzi Nomor 3,Abdullah,PROPN,B-PER,B-PER
3655,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3656,Hadits Tirmidzi Nomor 3,Muhammad,PROPN,I-PER,I-PER
3657,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3658,Hadits Tirmidzi Nomor 3,Aqil,PROPN,I-PER,I-PER
3659,Hadits Tirmidzi Nomor 3,adalah,VERB,O,O
3660,Hadits Tirmidzi Nomor 3,seorang,DET,O,O
3661,Hadits Tirmidzi Nomor 3,yang,PRON,O,O
3662,Hadits Tirmidzi Nomor 3,jujur,ADJ,O,O
3663,Hadits Tirmidzi Nomor 3,namun,CONJ,O,O
3664,Hadits Tirmidzi Nomor 3,ada,VERB,O,O
3665,Hadits Tirmidzi Nomor 3,beberapa,DET,O,O
3666,Hadits Tirmidzi Nomor 3,ahli,NOUN,O,O
3667,Hadits Tirmidzi Nomor 3,ilmu,NOUN,O,O
3668,Hadits Tirmidzi Nomor 3,yang,PRON,O,O
3669,Hadits Tirmidzi Nomor 3,memperbincangkan,VERB,O,O
3670,Hadits Tirmidzi Nomor 3,tentang,ADP,O,O
3671,Hadits Tirmidzi Nomor 3,hafalannya,PROPN,O,O
3672,Hadits Tirmidzi Nomor 3,Abu,PROPN,B-PER,B-PER
3673,Hadits Tirmidzi Nomor 3,Isa,PROPN,I-PER,I-PER
3674,Hadits Tirmidzi Nomor 3,berkata,VERB,O,O
3675,Hadits Tirmidzi Nomor 3,Aku,PRON,O,O
3676,Hadits Tirmidzi Nomor 3,telah,ADV,O,O
3677,Hadits Tirmidzi Nomor 3,mendengar,VERB,O,O
3678,Hadits Tirmidzi Nomor 3,Muhammad,PROPN,B-PER,B-PER
3679,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3680,Hadits Tirmidzi Nomor 3,Isma'il,PROPN,I-PER,I-PER
3681,Hadits Tirmidzi Nomor 3,berkata,VERB,O,O
3682,Hadits Tirmidzi Nomor 3,Ahmad,PROPN,B-PER,B-PER
3683,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3684,Hadits Tirmidzi Nomor 3,Hanbal,PROPN,I-PER,I-PER
3685,Hadits Tirmidzi Nomor 3,Ishaq,PROPN,I-PER,I-PER
3686,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3687,Hadits Tirmidzi Nomor 3,Ibrahim,PROPN,I-PER,I-PER
3688,Hadits Tirmidzi Nomor 3,dan,CONJ,O,O
3689,Hadits Tirmidzi Nomor 3,Al,PROPN,B-PER,B-PER
3690,Hadits Tirmidzi Nomor 3,Humaidi,PROPN,I-PER,I-PER
3691,Hadits Tirmidzi Nomor 3,mereka,PROPN,O,O
3692,Hadits Tirmidzi Nomor 3,berdalil,VERB,O,O
3693,Hadits Tirmidzi Nomor 3,dengan,ADP,O,O
3694,Hadits Tirmidzi Nomor 3,hadits,NOUN,O,O
3695,Hadits Tirmidzi Nomor 3,Abdullah,PROPN,B-PER,B-PER
3696,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3697,Hadits Tirmidzi Nomor 3,Muhammad,PROPN,I-PER,I-PER
3698,Hadits Tirmidzi Nomor 3,bin,PROPN,I-PER,I-PER
3699,Hadits Tirmidzi Nomor 3,Aqil,PROPN,I-PER,I-PER
3700,Hadits Tirmidzi Nomor 3,Muhammad,PROPN,I-PER,I-PER
3701,Hadits Tirmidzi Nomor 3,berkata,VERB,O,O
3702,Hadits Tirmidzi Nomor 3,Masanya,NOUN,O,O
3703,Hadits Tirmidzi Nomor 3,berdekatan,VERB,O,O
3704,Hadits Tirmidzi Nomor 3,Abu,PROPN,B-PER,B-PER
3705,Hadits Tirmidzi Nomor 3,Isa,PROPN,I-PER,I-PER
3706,Hadits Tirmidzi Nomor 3,berkata,VERB,O,O
3707,Hadits Tirmidzi Nomor 3,Dalam,ADP,O,O
3708,Hadits Tirmidzi Nomor 3,bab,NOUN,O,O
3709,Hadits Tirmidzi Nomor 3,ini,DET,O,O
3710,Hadits Tirmidzi Nomor 3,juga,ADV,O,O
3711,Hadits Tirmidzi Nomor 3,ada,VERB,O,O
3712,Hadits Tirmidzi Nomor 3,riwayat,NOUN,O,O
3713,Hadits Tirmidzi Nomor 3,dari,ADP,O,O
3714,Hadits Tirmidzi Nomor 3,Jabir,PROPN,B-PER,B-PER
3715,Hadits Tirmidzi Nomor 3,dan,CONJ,O,O
3716,Hadits Tirmidzi Nomor 3,Abu,PROPN,B-PER,B-PER
3717,Hadits Tirmidzi Nomor 3,Sa'id,PROPN,I-PER,I-PER
3718,Hadits Tirmidzi Nomor 4,telah,ADV,O,O
3719,Hadits Tirmidzi Nomor 4,menceritakan,VERB,O,O
3720,Hadits Tirmidzi Nomor 4,kepada,ADP,O,O
3721,Hadits Tirmidzi Nomor 4,kami,PROPN,O,O
3722,Hadits Tirmidzi Nomor 4,Abu,PROPN,B-PER,B-PER
3723,Hadits Tirmidzi Nomor 4,Bakr,PROPN,I-PER,I-PER
3724,Hadits Tirmidzi Nomor 4,Muhammad,PROPN,I-PER,I-PER
3725,Hadits Tirmidzi Nomor 4,bin,PROPN,I-PER,I-PER
3726,Hadits Tirmidzi Nomor 4,Zanjawih,PROPN,I-PER,I-PER
3727,Hadits Tirmidzi Nomor 4,Al,PROPN,I-PER,I-PER
3728,Hadits Tirmidzi Nomor 4,Baghdadi,PROPN,I-PER,I-PER
3729,Hadits Tirmidzi Nomor 4,dan,CONJ,O,O
3730,Hadits Tirmidzi Nomor 4,tidak,X,O,O
3731,Hadits Tirmidzi Nomor 4,hanya,ADV,O,O
3732,Hadits Tirmidzi Nomor 4,satu,DET,O,O
3733,Hadits Tirmidzi Nomor 4,ia,PRON,O,O
3734,Hadits Tirmidzi Nomor 4,berkata,VERB,O,O
3735,Hadits Tirmidzi Nomor 4,telah,ADV,O,O
3736,Hadits Tirmidzi Nomor 4,menceritakan,VERB,O,O
3737,Hadits Tirmidzi Nomor 4,kepada,ADP,O,O
3738,Hadits Tirmidzi Nomor 4,kami,PRON,O,O
3739,Hadits Tirmidzi Nomor 4,Husain,PROPN,B-PER,B-PER
3740,Hadits Tirmidzi Nomor 4,bin,PROPN,I-PER,I-PER
3741,Hadits Tirmidzi Nomor 4,Muhammad,PROPN,I-PER,I-PER
3742,Hadits Tirmidzi Nomor 4,berkata,VERB,O,O
3743,Hadits Tirmidzi Nomor 4,telah,ADV,O,O
3744,Hadits Tirmidzi Nomor 4,menceritakan,VERB,O,O
3745,Hadits Tirmidzi Nomor 4,kepada,ADP,O,O
3746,Hadits Tirmidzi Nomor 4,kami,PRON,O,O
3747,Hadits Tirmidzi Nomor 4,Sulaiman,PROPN,B-PER,B-PER
3748,Hadits Tirmidzi Nomor 4,bin,PROPN,I-PER,I-PER
3749,Hadits Tirmidzi Nomor 4,Qarn,PROPN,I-PER,I-PER
3750,Hadits Tirmidzi Nomor 4,dari,ADP,O,O
3751,Hadits Tirmidzi Nomor 4,Abu,PROPN,B-PER,B-PER
3752,Hadits Tirmidzi Nomor 4,Yahya,PROPN,I-PER,I-PER
3753,Hadits Tirmidzi Nomor 4,Al,PROPN,I-PER,O
3754,Hadits Tirmidzi Nomor 4,Qattat,PROPN,I-PER,I-PER
3755,Hadits Tirmidzi Nomor 4,dari,ADP,O,O
3756,Hadits Tirmidzi Nomor 4,Mujahid,PROPN,B-PER,B-PER
3757,Hadits Tirmidzi Nomor 4,dari,ADP,O,O
3758,Hadits Tirmidzi Nomor 4,Jabir,PROPN,B-PER,B-PER
3759,Hadits Tirmidzi Nomor 4,bin,PROPN,I-PER,I-PER
3760,Hadits Tirmidzi Nomor 4,Abdullah,PROPN,I-PER,I-PER
3761,Hadits Tirmidzi Nomor 4,Radliaallahu,PROPN,I-PER,I-PER
3762,Hadits Tirmidzi Nomor 4,',PUNCT,I-PER,I-PER
3763,Hadits Tirmidzi Nomor 4,anhuma,PROPN,I-PER,O
3764,Hadits Tirmidzi Nomor 4,ia,PRON,O,O
3765,Hadits Tirmidzi Nomor 4,berkata,VERB,O,O
3766,Hadits Tirmidzi Nomor 4,Rasulullah,PROPN,B-PER,B-PER
3767,Hadits Tirmidzi Nomor 4,Shallahu,PROPN,I-PER,I-PER
3768,Hadits Tirmidzi Nomor 4,',PUNCT,I-PER,I-PER
3769,Hadits Tirmidzi Nomor 4,alaihi,PROPN,I-PER,I-PER
3770,Hadits Tirmidzi Nomor 4,wa,PROPN,I-PER,I-PER
3771,Hadits Tirmidzi Nomor 4,Sallam,PROPN,I-PER,B-PER
3772,Hadits Tirmidzi Nomor 4,bersabda,VERB,O,O
3773,Hadits Tirmidzi Nomor 4,Kunci,NOUN,O,O
3774,Hadits Tirmidzi Nomor 4,surga,NOUN,O,O
3775,Hadits Tirmidzi Nomor 4,adalah,VERB,O,O
3776,Hadits Tirmidzi Nomor 4,shalat,NOUN,O,O
3777,Hadits Tirmidzi Nomor 4,sedang,ADV,O,O
3778,Hadits Tirmidzi Nomor 4,kunci,NOUN,O,O
3779,Hadits Tirmidzi Nomor 4,shalat,NOUN,O,O
3780,Hadits Tirmidzi Nomor 4,adalah,VERB,O,O
3781,Hadits Tirmidzi Nomor 4,wudlu,NUM,O,O
3782,Hadits Tirmidzi Nomor 5,telah,ADV,O,O
3783,Hadits Tirmidzi Nomor 5,menceritakan,VERB,O,O
3784,Hadits Tirmidzi Nomor 5,kepada,ADP,O,O
3785,Hadits Tirmidzi Nomor 5,kami,PRON,O,O
3786,Hadits Tirmidzi Nomor 5,Qutaibah,PROPN,B-PER,B-PER
3787,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3788,Hadits Tirmidzi Nomor 5,Hannad,PROPN,B-PER,B-PER
3789,Hadits Tirmidzi Nomor 5,mereka,PRON,O,O
3790,Hadits Tirmidzi Nomor 5,berkata,VERB,O,O
3791,Hadits Tirmidzi Nomor 5,telah,ADV,O,O
3792,Hadits Tirmidzi Nomor 5,menceritakan,VERB,O,O
3793,Hadits Tirmidzi Nomor 5,kepada,ADP,O,O
3794,Hadits Tirmidzi Nomor 5,kami,PRON,O,O
3795,Hadits Tirmidzi Nomor 5,Waki,PROPN,B-PER,B-PER
3796,Hadits Tirmidzi Nomor 5,',PUNCT,I-PER,I-PER
3797,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3798,Hadits Tirmidzi Nomor 5,Syu'bah,PROPN,B-PER,B-PER
3799,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3800,Hadits Tirmidzi Nomor 5,Abdul,PROPN,B-PER,B-PER
3801,Hadits Tirmidzi Nomor 5,Aziz,PROPN,I-PER,I-PER
3802,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3803,Hadits Tirmidzi Nomor 5,Shuhaib,PROPN,I-PER,I-PER
3804,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3805,Hadits Tirmidzi Nomor 5,Anas,PROPN,B-PER,B-PER
3806,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3807,Hadits Tirmidzi Nomor 5,Malik,PROPN,I-PER,I-PER
3808,Hadits Tirmidzi Nomor 5,ia,PRON,O,O
3809,Hadits Tirmidzi Nomor 5,berkata,VERB,O,O
3810,Hadits Tirmidzi Nomor 5,Nabi,PROPN,B-PER,B-PER
3811,Hadits Tirmidzi Nomor 5,Shallahu,PROPN,I-PER,I-PER
3812,Hadits Tirmidzi Nomor 5,',PUNCT,I-PER,I-PER
3813,Hadits Tirmidzi Nomor 5,alaihi,PROPN,I-PER,I-PER
3814,Hadits Tirmidzi Nomor 5,wa,PROPN,I-PER,I-PER
3815,Hadits Tirmidzi Nomor 5,Sallam,PROPN,I-PER,O
3816,Hadits Tirmidzi Nomor 5,jika,CONJ,O,O
3817,Hadits Tirmidzi Nomor 5,akan,ADV,O,O
3818,Hadits Tirmidzi Nomor 5,masuk,VERB,O,O
3819,Hadits Tirmidzi Nomor 5,WC,NOUN,O,O
3820,Hadits Tirmidzi Nomor 5,beliau,PRON,O,O
3821,Hadits Tirmidzi Nomor 5,mengucapkan,VERB,O,O
3822,Hadits Tirmidzi Nomor 5,ALLAHUMMA,PROPN,O,O
3823,Hadits Tirmidzi Nomor 5,INNI,PROPN,O,I-PER
3824,Hadits Tirmidzi Nomor 5,A'UUDZU,PROPN,O,I-PER
3825,Hadits Tirmidzi Nomor 5,BIKA,PROPN,O,O
3826,Hadits Tirmidzi Nomor 5,Ya,PROPN,O,O
3827,Hadits Tirmidzi Nomor 5,Allah,PROPN,O,O
3828,Hadits Tirmidzi Nomor 5,sesungguhnya,ADV,O,O
3829,Hadits Tirmidzi Nomor 5,aku,PRON,O,O
3830,Hadits Tirmidzi Nomor 5,berlindung,VERB,O,O
3831,Hadits Tirmidzi Nomor 5,kepada,ADP,O,O
3832,Hadits Tirmidzi Nomor 5,-,PUNCT,O,O
3833,Hadits Tirmidzi Nomor 5,Mu,PROPN,O,O
3834,Hadits Tirmidzi Nomor 5,Syu'bah,PROPN,B-PER,I-PER
3835,Hadits Tirmidzi Nomor 5,berkata,VERB,O,O
3836,Hadits Tirmidzi Nomor 5,Dalam,ADP,O,O
3837,Hadits Tirmidzi Nomor 5,waktu,NOUN,O,O
3838,Hadits Tirmidzi Nomor 5,lain,ADJ,O,O
3839,Hadits Tirmidzi Nomor 5,beliau,PRON,O,O
3840,Hadits Tirmidzi Nomor 5,mengucapkan,VERB,O,O
3841,Hadits Tirmidzi Nomor 5,A'UUDZU,NOUN,O,O
3842,Hadits Tirmidzi Nomor 5,BIKA,PROPN,O,I-PER
3843,Hadits Tirmidzi Nomor 5,MINAL,NOUN,O,O
3844,Hadits Tirmidzi Nomor 5,KHUBTSI,PROPN,O,O
3845,Hadits Tirmidzi Nomor 5,WAL,PROPN,O,O
3846,Hadits Tirmidzi Nomor 5,KHUBIIS,PROPN,O,O
3847,Hadits Tirmidzi Nomor 5,Aku,PRON,O,O
3848,Hadits Tirmidzi Nomor 5,berlindung,VERB,O,O
3849,Hadits Tirmidzi Nomor 5,kepada,ADP,O,O
3850,Hadits Tirmidzi Nomor 5,-,PUNCT,O,O
3851,Hadits Tirmidzi Nomor 5,Mu,PROPN,O,I-PER
3852,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3853,Hadits Tirmidzi Nomor 5,setan,NOUN,O,O
3854,Hadits Tirmidzi Nomor 5,laki,NOUN,O,O
3855,Hadits Tirmidzi Nomor 5,-,PUNCT,O,O
3856,Hadits Tirmidzi Nomor 5,laki,NOUN,O,O
3857,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3858,Hadits Tirmidzi Nomor 5,setan,NOUN,O,O
3859,Hadits Tirmidzi Nomor 5,perempuan,NOUN,O,O
3860,Hadits Tirmidzi Nomor 5,atau,CONJ,O,O
3861,Hadits Tirmidzi Nomor 5,AL,PROPN,O,B-PER
3862,Hadits Tirmidzi Nomor 5,KHUBUTSI,PROPN,O,I-PER
3863,Hadits Tirmidzi Nomor 5,WAL,PROPN,O,O
3864,Hadits Tirmidzi Nomor 5,KHABA,PROPN,O,I-PER
3865,Hadits Tirmidzi Nomor 5,`,PROPN,O,I-PER
3866,Hadits Tirmidzi Nomor 5,ITS,PROPN,O,I-PER
3867,Hadits Tirmidzi Nomor 5,Aku,PRON,O,O
3868,Hadits Tirmidzi Nomor 5,berlindung,VERB,O,O
3869,Hadits Tirmidzi Nomor 5,kepada,ADP,O,O
3870,Hadits Tirmidzi Nomor 5,-,PUNCT,O,O
3871,Hadits Tirmidzi Nomor 5,Mu,PROPN,O,I-PER
3872,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3873,Hadits Tirmidzi Nomor 5,setan,NOUN,O,O
3874,Hadits Tirmidzi Nomor 5,laki,NOUN,O,O
3875,Hadits Tirmidzi Nomor 5,-,PUNCT,O,O
3876,Hadits Tirmidzi Nomor 5,laki,NOUN,O,O
3877,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3878,Hadits Tirmidzi Nomor 5,setan,NOUN,O,O
3879,Hadits Tirmidzi Nomor 5,perempuan,NOUN,O,O
3880,Hadits Tirmidzi Nomor 5,Abu,PROPN,O,B-PER
3881,Hadits Tirmidzi Nomor 5,Isa,PROPN,O,I-PER
3882,Hadits Tirmidzi Nomor 5,berkata,VERB,O,O
3883,Hadits Tirmidzi Nomor 5,Dalam,ADP,O,O
3884,Hadits Tirmidzi Nomor 5,bab,NOUN,O,O
3885,Hadits Tirmidzi Nomor 5,ini,DET,O,O
3886,Hadits Tirmidzi Nomor 5,juga,ADV,O,O
3887,Hadits Tirmidzi Nomor 5,ada,VERB,O,O
3888,Hadits Tirmidzi Nomor 5,riwayat,NOUN,O,O
3889,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3890,Hadits Tirmidzi Nomor 5,Ali,PROPN,B-PER,B-PER
3891,Hadits Tirmidzi Nomor 5,Zaid,PROPN,I-PER,I-PER
3892,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3893,Hadits Tirmidzi Nomor 5,Arqam,PROPN,I-PER,I-PER
3894,Hadits Tirmidzi Nomor 5,Jabir,PROPN,I-PER,I-PER
3895,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3896,Hadits Tirmidzi Nomor 5,Ibnu,PROPN,B-PER,B-PER
3897,Hadits Tirmidzi Nomor 5,Mas'ud,PROPN,I-PER,I-PER
3898,Hadits Tirmidzi Nomor 5,Abu,PROPN,I-PER,I-PER
3899,Hadits Tirmidzi Nomor 5,Isa,PROPN,I-PER,I-PER
3900,Hadits Tirmidzi Nomor 5,berkata,VERB,O,O
3901,Hadits Tirmidzi Nomor 5,Hadits,PROPN,O,B-PER
3902,Hadits Tirmidzi Nomor 5,Anas,PROPN,B-PER,I-PER
3903,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3904,Hadits Tirmidzi Nomor 5,Isa,PROPN,I-PER,I-PER
3905,Hadits Tirmidzi Nomor 5,adalah,VERB,O,O
3906,Hadits Tirmidzi Nomor 5,yang,PRON,O,O
3907,Hadits Tirmidzi Nomor 5,paling,ADV,O,O
3908,Hadits Tirmidzi Nomor 5,shahih,ADJ,O,O
3909,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3910,Hadits Tirmidzi Nomor 5,paling,ADV,O,O
3911,Hadits Tirmidzi Nomor 5,baik,ADJ,O,O
3912,Hadits Tirmidzi Nomor 5,dalam,ADP,O,O
3913,Hadits Tirmidzi Nomor 5,bab,NOUN,O,O
3914,Hadits Tirmidzi Nomor 5,ini,DET,O,O
3915,Hadits Tirmidzi Nomor 5,Sedangkan,ADV,O,O
3916,Hadits Tirmidzi Nomor 5,dalam,ADP,O,O
3917,Hadits Tirmidzi Nomor 5,hadits,NOUN,O,O
3918,Hadits Tirmidzi Nomor 5,Zaid,PROPN,B-PER,B-PER
3919,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3920,Hadits Tirmidzi Nomor 5,Arqam,PROPN,I-PER,I-PER
3921,Hadits Tirmidzi Nomor 5,dalam,ADP,O,O
3922,Hadits Tirmidzi Nomor 5,sanadnya,NOUN,O,O
3923,Hadits Tirmidzi Nomor 5,ada,VERB,O,O
3924,Hadits Tirmidzi Nomor 5,kerancuan,NOUN,O,O
3925,Hadits Tirmidzi Nomor 5,Hadits,NOUN,O,O
3926,Hadits Tirmidzi Nomor 5,ini,DET,O,O
3927,Hadits Tirmidzi Nomor 5,juga,ADV,O,O
3928,Hadits Tirmidzi Nomor 5,diriwayatkan,VERB,O,O
3929,Hadits Tirmidzi Nomor 5,oleh,ADP,O,O
3930,Hadits Tirmidzi Nomor 5,Hisyam,PROPN,B-PER,B-PER
3931,Hadits Tirmidzi Nomor 5,Ad,PROPN,I-PER,I-PER
3932,Hadits Tirmidzi Nomor 5,Dastuwa,PROPN,I-PER,I-PER
3933,Hadits Tirmidzi Nomor 5,`,PROPN,I-PER,I-PER
3934,Hadits Tirmidzi Nomor 5,i,PROPN,I-PER,I-PER
3935,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3936,Hadits Tirmidzi Nomor 5,Sa'id,PROPN,B-PER,B-PER
3937,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3938,Hadits Tirmidzi Nomor 5,Abu,PROPN,I-PER,I-PER
3939,Hadits Tirmidzi Nomor 5,Arubah,PROPN,I-PER,I-PER
3940,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3941,Hadits Tirmidzi Nomor 5,Qatadah,PROPN,B-PER,B-PER
3942,Hadits Tirmidzi Nomor 5,Sa'id,PROPN,I-PER,I-PER
3943,Hadits Tirmidzi Nomor 5,menyebutkan,VERB,O,O
3944,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3945,Hadits Tirmidzi Nomor 5,Al,PROPN,B-PER,B-PER
3946,Hadits Tirmidzi Nomor 5,Qasim,PROPN,I-PER,I-PER
3947,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3948,Hadits Tirmidzi Nomor 5,',PUNCT,I-PER,I-PER
3949,Hadits Tirmidzi Nomor 5,Auf,PROPN,I-PER,I-PER
3950,Hadits Tirmidzi Nomor 5,Asy,PROPN,I-PER,I-PER
3951,Hadits Tirmidzi Nomor 5,Syaibani,PROPN,I-PER,I-PER
3952,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3953,Hadits Tirmidzi Nomor 5,Zaid,PROPN,B-PER,B-PER
3954,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3955,Hadits Tirmidzi Nomor 5,Arqam,PROPN,I-PER,I-PER
3956,Hadits Tirmidzi Nomor 5,Dan,ADP,O,O
3957,Hadits Tirmidzi Nomor 5,Hisyam,PROPN,B-PER,B-PER
3958,Hadits Tirmidzi Nomor 5,Ad,PROPN,I-PER,I-PER
3959,Hadits Tirmidzi Nomor 5,Dastuwa,PROPN,I-PER,I-PER
3960,Hadits Tirmidzi Nomor 5,`,PROPN,I-PER,I-PER
3961,Hadits Tirmidzi Nomor 5,i,PROPN,I-PER,I-PER
3962,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3963,Hadits Tirmidzi Nomor 5,Qatadah,PROPN,B-PER,B-PER
3964,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3965,Hadits Tirmidzi Nomor 5,Zaid,PROPN,B-PER,B-PER
3966,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3967,Hadits Tirmidzi Nomor 5,Arqam,PROPN,I-PER,I-PER
3968,Hadits Tirmidzi Nomor 5,sedang,ADV,O,O
3969,Hadits Tirmidzi Nomor 5,Syu'bah,VERB,B-PER,O
3970,Hadits Tirmidzi Nomor 5,dan,CONJ,O,O
3971,Hadits Tirmidzi Nomor 5,Ma'mar,NOUN,B-PER,B-PER
3972,Hadits Tirmidzi Nomor 5,meriwayatkannya,NUM,O,O
3973,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3974,Hadits Tirmidzi Nomor 5,Qatadah,PROPN,B-PER,B-PER
3975,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3976,Hadits Tirmidzi Nomor 5,An,PROPN,B-PER,B-PER
3977,Hadits Tirmidzi Nomor 5,Nadlr,PROPN,I-PER,I-PER
3978,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3979,Hadits Tirmidzi Nomor 5,Anas,PROPN,I-PER,I-PER
3980,Hadits Tirmidzi Nomor 5,Syu'bah,PROPN,I-PER,B-PER
3981,Hadits Tirmidzi Nomor 5,menyebutkan,VERB,O,O
3982,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3983,Hadits Tirmidzi Nomor 5,Zaid,PROPN,B-PER,B-PER
3984,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3985,Hadits Tirmidzi Nomor 5,Arqam,PROPN,I-PER,I-PER
3986,Hadits Tirmidzi Nomor 5,Ma'mar,PROPN,I-PER,I-PER
3987,Hadits Tirmidzi Nomor 5,menyebutkan,VERB,O,O
3988,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3989,Hadits Tirmidzi Nomor 5,An,PROPN,B-PER,B-PER
3990,Hadits Tirmidzi Nomor 5,Nadlr,PROPN,I-PER,I-PER
3991,Hadits Tirmidzi Nomor 5,bin,PROPN,I-PER,I-PER
3992,Hadits Tirmidzi Nomor 5,Anas,PROPN,I-PER,I-PER
3993,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3994,Hadits Tirmidzi Nomor 5,bapaknya,NOUN,O,O
3995,Hadits Tirmidzi Nomor 5,dari,ADP,O,O
3996,Hadits Tirmidzi Nomor 5,Nabi,PROPN,B-PER,B-PER
3997,Hadits Tirmidzi Nomor 5,Shallahu,PROPN,I-PER,I-PER
3998,Hadits Tirmidzi Nomor 5,',PUNCT,I-PER,I-PER
3999,Hadits Tirmidzi Nomor 5,alaihi,PROPN,I-PER,I-PER
4000,Hadits Tirmidzi Nomor 5,wa,PROPN,I-PER,I-PER
4001,Hadits Tirmidzi Nomor 5,Sallam,PROPN,I-PER,I-PER
4002,Hadits Tirmidzi Nomor 5,Abu,PROPN,B-PER,I-PER
4003,Hadits Tirmidzi Nomor 5,Isa,PROPN,I-PER,I-PER
4004,Hadits Tirmidzi Nomor 5,berkata,VERB,O,O
4005,Hadits Tirmidzi Nomor 5,Aku,PRON,O,O
4006,Hadits Tirmidzi Nomor 5,bertanya,VERB,O,O
4007,Hadits Tirmidzi Nomor 5,kepada,ADP,O,O
